"Year","State_fip","FIPS","County","total_asian_pacific_pop","DSW_male","DSW_female","total_DSW","BA_higher_ratio_male","BA_higher_ratio_female","BA_higher_ratio_2534","BA_higher_ratio_3544","BA_higher_ratio_4564","BA_higher_ratio_65","BA_higher_ratio_white","BA_higher_ratio_black","BA_higher_ratio_native","BA_higher_ratio_asian_pacific","below_poverty_ratio","below_poverty_ratio_male","below_poverty_ratio_female","below_poverty_ratio_2534","below_poverty_ratio_3544","below_poverty_ratio_4564","below_poverty_ratio_65","below_poverty_ratio_white","below_poverty_ratio_black","below_poverty_ratio_native","below_poverty_ratio_asian_pacific","BA_higher_ratio","male_seperated","female_divorced","female_widowed","female_seperated","female_married","female_never_married","male_divorced","male_widowed","male_married","male_never_married","female_nospouse_withchildren","male_nospouse_withchildren","total_female_pop","total_male_pop","total_pacific_pop","total_asian_pop","total_native","total_black","total_white","foreign_born","US_born","total_housing_unitsE","per_capita_income","mean_household_income","public_admin","other_services","arts_ent_rec","edu_health_social","prof_scientific","finance_insurance","information","transportation","retail_trade","wholesale_trade","manufacturing","construction","agriculture_mining","production_pe","natural_resources_pe","sales_pe","service_pe","management_pe","armed_forces_pe","unemployed_pop_pe","not_in_labor_force_pe","employed_pop_pe","veterans_pe","public_admin_pe","other_services_pe","arts_ent_rec_pe","edu_health_social_pe","prof_scientific_pe","finance_insurance_pe","information_pe","transportation_pe","retail_trade_pe","wholesale_trade_pe","manufacturing_pe","construction_pe","agriculture_mining_pe","total_death_rate","DOD_death_rate","Mental_health_providers","Primary_care_physicians","MHP_ratio","PCP_ratio","Median_household_income","Avg_mentally_unhealthy_days","Alcohol_impaired_driving_deaths","Excessive_drinking","Teen_birth_rate","Poor_fair_health","Adult_smoking","Children_in_poverty","Severe_housing_problems","Health_rank_population","Locality.Name","Health.District","Death.Count","VDH_death_rate","State","County_Name","Population_2020","RUCC_2023","Description"
2021,51,51700,"Newport News city, Virginia",3.5,15.4,24.4,39.8,0.164862725864164,0.297323524808264,0.312105007292173,0.32276944420359,0.256831894002129,0.244448154950743,0.327725207529122,0.214581900773062,0.321899736147757,0.387901861252115,0.157723209233903,0.24651251672081,0.316292997841601,0.257064437652049,0.227431464990396,0.222995499249875,0.190761520862839,0.104531339121617,0.214350541159259,0,0.116908212560386,28.1,3.3,12.7,8.1,3.6,38.2,37.4,10,2.1,44,40.7,9.2,1.6,52.4,47.6,0.1,3.4,0.3,41,45.5,7.8,89,81418,33082,75634,6141,3547,8930,19537,10654,3135,880,3835,8973,1824,11388,4861,447,14.7,9.5,21.1,20,34.7,6.4,3.5,32.4,57.7,132389,7.3,4.2,10.6,23.2,12.7,3.7,1,4.6,10.7,2.2,13.5,5.8,0.5,0.0161379840327883,0.00109294283396661,292,95,0.001629,0.000532,53022,4.3,40,17,24,20,20,24,18,179225,"Newport News City","Peninsula",72,40.2,"VA","Newport News city","186,247",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51710,"Norfolk city, Virginia",3.7,13,24.3,37.3,0.18383177869667,0.331287603682313,0.344152879535622,0.354359793997514,0.283920781534807,0.29721488863273,0.424038317617123,0.186890316440638,0.361323155216285,0.459742734635541,0.174002220424139,0.25668363074148,0.344303052111616,0.238221173407112,0.233137928711003,0.24076767533435,0.190512551302854,0.10339235031761,0.256526132918507,0.268436578171091,0.113889910506314,31.8,2,13.6,7.4,3.3,35.2,40.5,9,2,37,50,8.6,1.2,47.3,52.7,0.1,3.6,0.4,40.7,45.8,7.3,90.8,100947,32811,77300,8620,4433,11684,24978,13614,5368,1598,4796,11690,1835,7260,6014,122,12.1,8.8,21.9,20.1,37,15,4,28.9,52,162259,8.4,4.3,11.5,24.5,13.3,5.3,1.6,4.7,11.5,1.8,7.1,5.9,0.1,0.0163826817572516,0.00136119287481171,536,247,0.002208,0.001012,52437,4.8,28,19,29,20,21,29,23,242742,"Norfolk City","Norfolk City",112,46.1,"VA","Norfolk city","238,005",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51720,"Norton city, Virginia",0.1,8.7,40.6,49.3,0.152161383285303,0.206205559146736,0.216901408450704,0.126878130217028,0.350537634408602,0.132992327365729,0.22192513368984,0,NA,1,0.28281164195497,0.246662797446315,0.316422594142259,0.459154929577465,0.16750418760469,0.215148188803513,0.240566037735849,0.260783200908059,0.91025641025641,NA,NA,21.9,0,22.9,15.7,2,37.5,22,5.7,3,53.1,38.2,5.9,1.2,54,46,0,0.1,0,2.4,96.5,0.1,97.7,1801,25135,54373,48,92,217,266,248,35,78,34,240,0,65,82,87,3.4,13.7,27.1,18.1,37.7,0,4.2,48.8,47,3053,3.2,6.2,14.5,17.8,16.6,2.3,5.2,2.3,16.1,0,4.4,5.5,5.8,0.0371101460718516,NA,13,5,0.003268,0.001259,38062,5.2,NA,17,34,23,25,31,20,3981,"Norton City","Lenowisco",3,75.3,"VA","Norton city","3,687",7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area"
2021,51,51730,"Petersburg city, Virginia",1.1,20.4,29,49.4,0.138869005010737,0.227840248158201,0.299610894941634,0.181792795308573,0.177727916863486,0.233255521637637,0.397080653142009,0.174232573915993,0,0.4,0.213314222981215,0.571082541457052,0.635408245755861,0.586907449209932,0.401315789473684,0.597020097020097,0.483471074380165,0.161391240338609,0.221434792936891,0,0.126373626373626,22,3.8,13.7,11.3,4,22.4,48.6,14,2.6,26.9,52.6,9,0.8,55.7,44.3,0.1,1,0,76.6,17,3.9,94.5,17853,26091,55373,1057,476,1454,3638,1332,755,141,1134,1509,200,1632,696,60,20.5,5.7,21.2,23.7,28.9,2.2,7.4,37.5,53,25394,7.5,3.4,10.3,25.8,9.5,5.4,1,8.1,10.7,1.4,11.6,4.9,0.4,0.0284435780426211,0.00221523193478357,134,22,0.004274,0.000697,40240,5.1,21,14,71,28,24,35,26,31346,"Petersburg City","Crater",39,128.1,"VA","Petersburg city","33,458",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51735,"Poquoson city, Virginia",1.8,10.9,17.6,28.5,0.276856176517958,0.419727891156463,0.488617886178862,0.425766871165644,0.444636678200692,0.30554397665694,0.413220088626292,0.0828729281767956,NA,0.593023255813954,0.0441939669153422,0.0460048426150121,0.0485808810726101,0.0588235294117647,0.0375891121192482,0.0469570590052518,0.0101880877742947,0.0453004086601165,0.147239263803681,NA,0,40.9,0.7,6.8,7.6,3.2,67.6,14.8,8.2,2,65.9,23.1,3.1,0.6,50.2,49.8,0,1.8,0,1.5,93.1,4,93.7,4906,44265,120555,636,316,372,1329,1023,218,54,207,556,197,826,458,78,11.6,6.9,19.8,12.7,49,1.5,1,35.5,62,9513,10.1,5,5.9,21.2,16.3,3.5,0.9,3.3,8.9,3.1,13.2,7.3,1.2,0.0154752280863841,0.00115486776764061,9,11,0.000734,0.000903,98217,3.9,33,21,9,13,16,6,8,12271,"Poquoson City","Peninsula",5,40.8,"VA","Poquoson city","12,460",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51740,"Portsmouth city, Virginia",1.6,17.8,29.2,47,0.122775007955871,0.22878853046595,0.218008593312161,0.251103890693993,0.18988326848249,0.198211314475874,0.25361376120266,0.162842250314541,0.0398230088495575,0.349946977730647,0.171655748041594,0.25657805659611,0.398931262494233,0.240262195890584,0.248984637118135,0.266465517241379,0.244965063707357,0.100619064959803,0.224102689886354,0.0342205323193916,0.115358819584172,21,3.1,15.8,9.6,3.8,35.4,35.4,11.5,3.2,40,42.2,8,1.3,52.4,47.6,0.1,1.5,0.4,52.2,38.1,3.2,95.1,42934,28520,68483,3722,2302,2812,9724,4037,1806,496,2582,5322,996,4567,3062,104,16,10.9,21.2,20.2,31.6,5.4,3.7,37,54,70509,9,5.5,6.8,23.4,9.7,4.3,1.2,6.2,12.8,2.4,11,7.4,0.3,0.0200693641618497,0.00163391136801541,264,51,0.002793,0.000539,50411,4.8,30,16,38,23,21,29,20,94398,"Portsmouth City","Portsmouth",79,83.1,"VA","Portsmouth city","97,915",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51750,"Radford city, Virginia",2,10.2,16.8,27,0.180134228187919,0.430327868852459,0.42833607907743,0.516008935219658,0.407848633496847,0.264604810996564,0.413020910573929,0.25,1,0.507575757575758,0.353898050974513,0.329771247286692,0.412560096153846,0.357224118316268,0.0809061488673139,0.159474671669794,0.0536649214659686,0.335179125765584,0.461847389558233,0,0.783050847457627,40.4,1.4,8.8,5.3,2.7,20.2,63,6.5,2.3,26.2,63.6,5.1,0.6,54.6,45.4,0.1,1.9,0,9.1,84.6,2.7,96.8,6460,23229,60628,277,251,1398,2319,704,274,55,197,1244,22,719,251,38,13.4,4.8,20.3,21.4,40.2,0.4,4.2,42.2,53.1,14308,3.6,3.2,18,29.9,9.1,3.5,0.7,2.5,16.1,0.3,9.3,3.2,0.5,0.0175505532239603,NA,28,10,0.001534,0.000545,41530,5,20,17,6,21,22,19,21,18249,"Radford City","New River",4,21.9,"VA","Radford city","16,070",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2021,51,51760,"Richmond city, Virginia",2.1,15.7,22.6,38.3,0.290554711458693,0.446453703594195,0.519549558689256,0.461883565244821,0.373917034827012,0.354523227383863,0.680296869958051,0.148231085777435,0.276923076923077,0.706822372464659,0.197849690997083,0.298874388254486,0.363698487684583,0.221945455706713,0.205837173579109,0.303078740704705,0.252288815479,0.117361475401405,0.278708826067096,0.178217821782178,0.267527208301696,43.1,2.5,12.2,7.3,3.1,27.9,49.5,10.5,2.7,31.1,53.2,6.3,1,53.1,46.9,0,2.1,0.2,45.2,44.8,7.5,91.1,110224,38132,82939,6135,6728,13137,29619,17852,10504,2050,6179,12398,2078,6065,6704,258,10.2,6.2,19.1,19.9,44.5,0.4,4,32.6,63,185773,5.1,5.6,11,24.7,14.9,8.8,1.7,5.2,10.4,1.7,5.1,5.6,0.2,0.0152388616117737,0.00169111129272571,887,242,0.003846,0.001058,50949,5,28,18,29,23,20,28,23,230436,"Richmond City","Richmond City",200,86.1,"VA","Richmond city","226,610",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51770,"Roanoke city, Virginia",3.3,20.5,31,51.5,0.17791786135942,0.276446303147284,0.357217097570482,0.2965374841169,0.227416049188081,0.225905611476101,0.327093811502296,0.118737631496719,0.0142857142857143,0.451554754393871,0.183984339155171,0.248244780329276,0.275552600963936,0.23731329436868,0.20979741329976,0.230789941306338,0.176967056901715,0.137625295689318,0.251421833818838,0.0362694300518135,0.200367084735393,26.8,1.6,16.6,11.6,2.8,32.7,36.4,15,3.9,36.1,43.5,6.9,1.5,52.9,47.1,0.1,3.2,0.2,29.3,60.1,6.3,92.3,48537,30379,67598,1995,2024,5194,12065,4682,3711,707,2890,5691,1317,4925,2450,160,15,6.9,23.9,20.1,34,0.3,4.1,35.2,60.4,77086,4.2,4.2,10.9,25.2,9.8,7.8,1.5,6,11.9,2.8,10.3,5.1,0.3,0.0222695556371649,0.00217407271391847,305,94,0.003077,0.000941,45534,4.9,42,17,47,22,22,31,19,99143,"Roanoke City","Roanoke City",77,77.7,"VA","Roanoke city","100,011",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2021,51,51775,"Salem city, Virginia",2,14.8,26.4,41.2,0.214670534604227,0.320727830757426,0.271393643031785,0.404794058068872,0.322413530397684,0.298720369204951,0.328293879716199,0.108527131782946,0,0.598726114649682,0.0995445388455811,0.0840920716112532,0.135518819463902,0.120260905014268,0.0958528951486698,0.0840692934782609,0.0536317567567568,0.0821151325738482,0.242002781641168,NA,0.244604316546763,32.2,1.2,14.2,10.6,1.6,43.6,30,11.2,2.4,49.5,35.7,5.1,0.9,53,47,0.1,1.9,0.1,7.2,86,3.8,95.6,11086,36244,90891,637,764,1184,3746,825,889,127,710,1117,489,1333,850,38,13.6,7.3,21,17.9,40.3,0.3,2.3,37.6,59.8,20476,5,6,9.3,29.5,6.5,7,1,5.6,8.8,3.8,10.5,6.7,0.3,0.0231312536786345,0.000941730429664509,205,22,0.00813,0.000858,54888,4.5,17,19,13,16,19,13,12,25301,"Salem City","Alleghany",8,31.6,"VA","Salem city","25,346",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2021,51,51790,"Staunton city, Virginia",1.6,17.8,32.6,50.4,0.197535090722355,0.327235772357724,0.314853871648087,0.280407429598562,0.30912,0.303343350864012,0.324815662344266,0.115322144017325,0,0.350194552529183,0.122799003322259,0.124300807955252,0.157606745604593,0.130841121495327,0.167380442541042,0.127913378601578,0.132543502406516,0.116759057612354,0.184867075664622,0.700934579439252,0,30.3,2.1,16.5,13.8,2.3,39.5,27.9,11.6,4.1,49,33.1,5.7,0.4,55.2,44.8,0.3,1.3,0.4,11.2,82.4,3.9,95,12264,31275,72285,729,529,1399,3603,961,648,232,516,1384,386,1151,411,142,13.3,6.2,21.6,24.3,34.7,0.1,3.1,39.2,57.6,20452,6,4.4,11.6,29.8,7.9,5.4,1.9,4.3,11.4,3.2,9.5,3.4,1.2,0.0228874201125253,0.000546239143497023,165,10,0.006623,0.000401,54296,4.5,0,18,26,17,19,18,15,24932,"Staunton City","Central Shenandoah",3,11.9,"VA","Staunton city","25,750",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2021,51,51800,"Suffolk city, Virginia",1.9,12.3,21.4,33.7,0.193518559288451,0.325854156042835,0.339081836327345,0.321279554937413,0.321104552117586,0.251209887573524,0.341522758293276,0.260561988696992,0.0441767068273092,0.431777378815081,0.0959605230480181,0.145123928654158,0.190724141778555,0.127200454287337,0.142465753424658,0.123722883135059,0.120255543028936,0.0487519500780031,0.154542116857233,0,0.0885714285714286,31,1.8,9.5,8.6,3.3,50.1,28.5,7.9,2.6,55.9,31.7,6.5,0.8,52.1,47.9,0,1.9,0.4,41.2,49.8,3.8,94,38021,40389,104795,3840,1954,3378,11181,4404,2196,594,3446,4437,693,5195,2346,248,13.1,8.2,20.9,16.5,41.2,2.9,4.2,33.1,59.9,68715,8.7,4.4,7.7,25.5,10,5,1.4,7.8,10.1,1.6,11.8,5.3,0.6,0.015997901914503,0.000848490458339119,94,79,0.00102,0.000867,77847,4.2,25,17,18,18,19,15,16,92108,"Suffolk City","Western Tidewater",33,35.1,"VA","Suffolk city","94,324",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51810,"Virginia Beach city, Virginia",7.1,12.6,23.7,36.3,0.248177317632042,0.400475283424491,0.387383974237545,0.422112089079119,0.383113887212975,0.355999938986257,0.416896731654096,0.292816427562885,0.129559748427673,0.40986283474853,0.0781650744854827,0.100798683576818,0.128676731851335,0.104112264611596,0.108923181773927,0.0828179551122195,0.0528938685729997,0.0591613854398848,0.141882269166864,0.177493138151876,0.0500570934789989,38.6,1.7,13.9,7.4,2.4,48.7,27.5,8.3,2.6,53,34.5,5.9,1.4,51.3,48.7,0.1,7,0.2,19,63.9,9.3,87.9,189187,41803,105521,18718,10512,24071,53299,31784,18663,3488,9659,25534,4131,12255,13316,513,9.5,7.9,21.7,16.8,44,6,2.8,29.7,61.6,333855,8.3,4.7,10.7,23.6,14.1,8.3,1.5,4.3,11.3,1.8,5.4,5.9,0.2,0.0128173966587267,0.000800479639622122,832,329,0.001848,0.000731,78491,4.3,34,21,14,16,18,10,15,449974,"Virginia Beach City","Virginia Beach",114,25.3,"VA","Virginia Beach city","459,470",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51820,"Waynesboro city, Virginia",1.6,20.3,30.7,51,0.184643848288622,0.282752802217669,0.277240087418046,0.26883206634416,0.284461592423711,0.281517094017094,0.31064068639243,0.111048158640227,0.490740740740741,0.111111111111111,0.16553080547043,0.186300463269358,0.207996551352516,0.11634460547504,0.217607973421927,0.156797331109258,0.105743424584004,0.136558194077983,0.285480572597137,0.4140625,0.25,27.9,2.5,18.8,10.1,1.8,38.5,30.8,13.5,4.3,44.4,35.3,9.7,2,53.2,46.8,0,1.6,0.6,11.5,77.6,5.3,93.8,10201,29222,67560,487,698,911,2808,820,450,155,594,1438,322,1586,414,93,19.8,6.2,20.2,18,35.7,0.4,3,35.2,61.4,17044,4.5,6.5,8.5,26.1,7.6,4.2,1.4,5.5,13.3,3,14.7,3.8,0.9,0.0201895611529473,0.000908854842897949,32,20,0.001414,0.000884,44619,4.7,0,18,42,21,21,20,16,22630,"Waynesboro City","Central Shenandoah",4,17.6,"VA","Waynesboro city","22,196",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2021,51,51830,"Williamsburg city, Virginia",6.6,12.4,15.1,27.5,0.288332400671516,0.453912235895055,0.537026239067055,0.420237010027347,0.42357910906298,0.601335428122545,0.60574809805579,0.163021868787276,0,0.818181818181818,0.154580331243567,0.173923739237392,0.219869706840391,0.183510638297872,0.133253301320528,0.0904198062432723,0.0491539081385979,0.125488663017983,0.220630372492837,0,0.424778761061947,50.4,0.5,6.9,7.3,0.9,23.9,61.1,7.2,4.7,30.3,57.3,6.5,0.6,54.7,45.3,0,6.6,0.3,15.7,70.3,8.8,89,5686,33164,98178,405,246,1220,2366,769,176,86,163,721,86,171,166,4,7.6,1.9,25.2,25.1,40.2,0.8,3.1,48.7,47.4,13537,6.2,3.7,18.5,36,11.7,2.7,1.3,2.5,11,1.3,2.6,2.5,0.1,0.0270335505672218,0.00132754042964036,7,1,0.000468,6.7e-05,56569,4.3,50,18,4,17,17,22,22,14954,"Williamsburg City","Peninsula",0,0,"VA","Williamsburg city","15,425",1,"Metro - Counties in metro areas of 1 million population or more"
2021,51,51840,"Winchester city, Virginia",2.3,15.4,27.7,43.1,0.225250036237136,0.33568391579384,0.348539210661199,0.272099049812842,0.342902943748178,0.36729806226867,0.367794187708433,0.128065395095368,0,0.821292775665399,0.132685369265886,0.155172413793103,0.177152168009414,0.0972037283621838,0.19627808988764,0.165651644336175,0.115967113803548,0.104315476190476,0.118034055727554,0,0.0202177293934681,33.7,1.7,15.9,8.8,3,39.8,32.5,11.4,2.3,41.3,43.3,5.7,1.5,51.4,48.6,0,2.3,0.3,9.6,74.4,13.5,84.2,12268,33908,82216,935,608,1601,3742,1751,895,230,602,1783,209,1356,814,351,12.8,9.6,18.9,21.2,37.6,0.4,2.8,31.1,65.8,21693,6.3,4.1,10.8,25.2,11.8,6,1.5,4,12,1.4,9.1,5.5,2.4,0.0182304459363572,0.000982479122318651,189,72,0.006711,0.002564,60254,4.5,0,19,24,19,19,20,17,28078,"Winchester City","Lord Fairfax",9,32.5,"VA","Winchester city","28,120",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2022,51,51001,"Accomack County, Virginia",0.8,14.5,27.2,41.7,0.1474441778926,0.221617786187323,0.167123287671233,0.200556242274413,0.178101554854844,0.277998315890774,0.279349493709727,0.0574784651527016,0.209677419354839,0.302127659574468,0.158980582524272,0.201816258155528,0.243843992728475,0.21680216802168,0.188831045906294,0.187185354691076,0.151778858459176,0.117638505162135,0.236295503211991,0.0506329113924051,0.207843137254902,21.3,1.6,9.8,13.6,3.8,46.4,26.4,9.2,3.7,54,31.5,4.6,0.8,51.5,48.5,0,0.8,0.2,28.4,62.5,7.4,90.9,21769,31570,73075,880,653,1151,2760,1004,487,56,792,1584,492,2741,949,859,22.3,14,19.6,19.5,24.7,0.9,2,44.5,52.6,26296,6.1,4.5,8,19.2,7,3.4,0.4,5.5,11,3.4,19,6.6,6,0.0203263909178179,0.000793021411578113,38,14,0.001179,0.000433,44127,5,33,16,29,24,21,24,13,32238,"Accomack County","Eastern Shore",3,9.3,"VA","Accomack County","33,413",9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area"
2022,51,51003,"Albemarle County, Virginia",5.6,12.2,20.4,32.6,0.402696604276097,0.603519235034626,0.616415888183698,0.627057613168724,0.617454358068316,0.556082576681574,0.636250953470633,0.259769426560862,0.134615384615385,0.762624967956934,0.0709423076923077,0.0715838893007166,0.0995114368198979,0.125999628045378,0.0623003194888179,0.0684010264578356,0.0430391264786169,0.0605820105820106,0.159855088871278,0.00806451612903226,0.0919492406906595,60.1,1.2,10.4,8.3,1.7,47,32.5,7.4,3.6,52.6,35.2,4.4,1.2,52.7,47.3,0,5.6,0.1,8.9,78.6,10.1,88.3,47496,55347,137904,2518,2970,4415,18917,9162,3758,845,1370,4294,765,2197,2703,660,4.8,5.2,16.6,15.2,58.2,0.3,1.9,39.2,58.6,90232,4.6,5.4,8.1,34.7,16.8,6.9,1.5,2.5,7.9,1.4,4,5,1.2,0.0129601827257446,0.000603097611990094,184,157,0.001664,0.001437,79708,4,27,22,5,14,14,7,14,110652,"Albemarle County","Blue Ridge",20,18.1,"VA","Albemarle County","112,395",3,"Metro - Counties in metro areas of fewer than 250,000 population"
2022,51,51005,"Alleghany County, Virginia",0.1,16.9,30.1,47,0.0949206772430343,0.168598704398227,0.132454488386692,0.21159217877095,0.127453244054491,0.16688567674113,0.158135544752645,0.0868596881959911,NA,NA,0.136917176882191,0.124403298133951,0.165051271245962,0.105415162454874,0.134791813690896,0.105403440755997,0.185546875,0.127808069792803,0.191316146540027,NA,0,15.2,2.6,13.4,15.6,1.1,45.2,24.6,9.9,4.4,50.2,32.9,3,0.9,52.2,47.8,0,0.1,0,5.2,92.4,1.1,98.1,7938,30143,68475,391,258,370,1688,320,178,47,480,467,54,1300,402,105,22.8,11.9,15.7,19.8,29.7,0.2,1.8,50.1,47.9,12279,6.5,4.3,6.1,27.9,5.3,2.9,0.8,7.9,7.7,0.9,21.5,6.6,1.7,0.0220332784786981,0.0012799414883891,5,7,0.00034,0.000471,52281,5.2,40,18,25,22,23,18,11,14701,"Alleghany County","Alleghany",5,34,"VA","Alleghany County","15,223",6,"Nonmetro - Urban population of 5,000 to 20,000, adjacent to a metro area"
2022,51,51007,"Amelia County, Virginia",0,14.7,18.3,33,0.0953912111468382,0.230546357615894,0.216697360343769,0.187375415282392,0.167416291854073,0.162101313320826,0.196825396825397,0.0599354541263255,NA,0,0.111279448526627,0.148587235724165,0.141503848431024,0.180623973727422,0.0669603524229075,0.110254691689008,0.0943562610229277,0.119214728918726,0.0449775112443778,NA,0,17.7,2.2,6.7,10.7,0.9,59.2,22.6,8.7,3.8,63.9,21.4,1,0.4,50.7,49.3,0,0,0,20.1,74.6,1,98.5,5726,34122,83253,369,564,569,1023,666,315,101,346,796,24,279,1139,149,15.9,21.3,18,14.9,29.9,0,2.5,39,58.4,10551,5.8,8.9,9,16.1,10.5,5,1.6,5.5,12.6,0.4,4.4,18,2.4,0.0179278715864082,NA,9,1,0.000692,7.6e-05,70511,4.9,50,18,14,20,21,12,13,13014,"Amelia County","Piedmont",2,15.4,"VA","Amelia County","13,265",1,"Metro - Counties in metro areas of 1 million population or more"
2022,51,51009,"Amherst County, Virginia",0.8,17.4,26.5,43.9,0.135510585720964,0.243506493506494,0.313956919445264,0.242675511332228,0.208415212114206,0.170193606483566,0.239300399606185,0.125,0.0486486486486487,0.593333333333333,0.11290639105122,0.123556780975358,0.159904912836767,0.0940520446096654,0.16927453769559,0.119784852449484,0.0965999364474102,0.0929176491136145,0.145251396648045,0.201680672268908,0.0905172413793103,21.9,2.3,11.6,11.5,3.4,46.3,27.2,11.6,3.5,52.4,30.2,3.4,0.9,53,47,0.1,0.7,0.8,18.2,74.9,1.8,97.6,14244,34137,84089,726,715,1060,3737,1340,708,194,748,1659,195,2396,1372,128,18.1,11.4,19.6,16.9,34,0,2.7,39.3,58,25199,4.8,4.8,7.1,24.9,8.9,4.7,1.3,5,11.1,1.3,16,9.2,0.9,0.0185975472799964,0.00098827545932348,6,7,0.000189,0.000221,61111,4.9,27,18,20,20,20,16,11,31667,"Amherst County","Central Virginia",8,25.3,"VA","Amherst County","31,307",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2022,51,51011,"Appomattox County, Virginia",0.3,14.3,24.4,38.7,0.111504424778761,0.223021582733813,0.263713080168776,0.205168776371308,0.203436426116838,0.131373725254949,0.213992214532872,0.0698365527488856,0,0.825,0.137719732607081,0.155240108728481,0.172702351752994,0.129032258064516,0.0542091836734694,0.16727476845355,0.124922311995028,0.0963624760689215,0.236493374108053,0,0.82051282051282,19.3,1.8,11.3,10.7,2.4,53.8,21.9,8.6,3.9,60.3,25.4,4.7,0.5,51.4,48.6,0,0.3,0,18.1,77.7,1.6,98,7338,31654,74825,613,492,420,1506,520,346,82,530,1024,59,1093,952,195,16.5,12.6,25.2,14.7,31.1,0,2.2,37.9,59.9,12704,7.8,6.3,5.4,19.2,6.6,4.4,1,6.8,13.1,0.8,14,12.2,2.5,0.017600544171414,NA,3,2,0.000187,0.000126,55152,4.9,29,19,27,20,20,18,10,16043,"Appomattox County","Central Virginia",5,31.2,"VA","Appomattox County","16,119",2,"Metro - Counties in metro areas of 250,000 to 1 million population"
2022,51,51013,"Arlington County, Virginia",10.4,8.6,15.5,24.1,0.564765185247417,0.763371734808942,0.861134741280468,0.793461765991924,0.726015896115527,0.623301847740187,0.843366161810966,0.522550936731218,0.640684410646388,0.775540881516079,0.0666915788298156,0.084711250674648,0.108921148719504,0.0871603368822501,0.0527107852595022,0.0669222725688393,0.120241935483871,0.0434622152219901,0.142653623326052,0.148364485981308,0.113440045850903,76.8,1.1,9.8,4.6,1.1,42.1,42.4,6.1,1.4,44.9,46.5,2.5,0.8,49.7,50.3,0.1,10.3,0.4,9.3,65,22.3,74.7,119247,85221,180199,25479,11351,9459,21812,44400,11088,4513,3505,6077,735,3762,4479,297,3.3,2.5,12.2,8.8,73.3,1.9,2.1,21.6,74.4,189493,17.3,7.7,6.4,14.8,30.2,7.5,3.1,2.4,4.1,0.5,2.6,3,0.2,0.00650392870831736,0.000371310847067842,518,185,0.002155,0.000781,125004,3.3,30,20,8,11,9,7,16,240119,"Arlington County","Arlington",24,10,"VA","Arlington County","238,643",1,"Metro - Counties in metro areas of 1 million population or more"
2022,51,51015,"Augusta County, Virginia",0.5,16.1,24.7,40.8,0.154676713783599,0.25406057167175,0.214785322285591,0.282921032731987,0.221409849634432,0.229103456481647,0.238466511999391,0.0551512830333206,0.258992805755396,0.486206896551724,0.0810829130741283,0.0681154340460334,0.10254032484685,0.116649132035771,0.0541328600405679,0.0470147389457907,0.0759917846719274,0.0677424065420561,0.241909814323607,0.0454545454545455,0.455729166666667,23.3,1.3,12.5,10.8,1.4,52.2,23.1,10.7,4.1,53.8,30.1,3.1,0.8,49,51,0.1,0.4,0.2,4.4,90.8,2.5,96.3,32675,35582,89194,1441,2136,2237,8957,3041,1434,445,1886,4747,1187,5721,3085,1256,18.3,11.2,21.2,14.8,34.5,0.2,1.8,39.9,58.1,62736,3.8,5.7,6,23.8,8.1,3.8,1.2,5,12.6,3.2,15.2,8.2,3.3,0.0160062701384656,0.000818601410781155,59,36,0.000771,0.000476,67698,4.7,31,19,16,18,20,12,10,76544,"Augusta County","Central Shenandoah",10,13.1,"VA","Augusta County","77,487",3,"Metro - Counties in metro areas of fewer than 250,000 population"
